zip code,date,Cumulative Positive Curve,Cumulative Recovery Curve,Cumulative Death Curve
79904,4/15/22,7625,7501,103
79904,4/16/22,7629,7503,103
79905,3/22/20,1,1,0
79905,4/1/20,2,2,0
79905,4/6/20,6,6,0
79905,4/7/20,8,8,0
79905,4/10/20,10,10,0
79905,4/12/20,12,12,0
79905,4/14/20,13,13,0
79905,4/15/20,14,13,0
79905,4/17/20,18,17,0
79905,4/18/20,19,18,0
79905,4/19/20,22,20,2
79905,4/20/20,26,24,2
79905,4/21/20,27,25,2
79905,4/23/20,35,30,4
79905,4/25/20,38,33,4
79905,4/27/20,40,35,4
79905,4/28/20,41,36,4
79905,4/29/20,43,38,4
79905,4/30/20,44,39,4
79905,5/2/20,45,39,4
79905,5/3/20,48,41,6
79905,5/4/20,50,42,7
79905,5/5/20,51,43,7
79905,5/6/20,57,48,8
79905,5/8/20,59,49,8
79905,5/10/20,60,50,8
79905,5/12/20,62,51,9
79905,5/13/20,65,53,10
79905,5/14/20,70,57,11
79905,5/15/20,71,58,11
79905,5/16/20,72,59,11
79905,5/17/20,76,63,11
79905,5/18/20,77,64,11
79905,5/19/20,80,67,11
79905,5/20/20,85,70,13
79905,5/21/20,88,73,13
79905,5/22/20,89,74,13
79905,5/23/20,90,75,13
79905,5/24/20,93,78,13
79905,5/25/20,98,82,13
79905,5/26/20,107,91,13
79905,5/27/20,110,93,14
79905,5/29/20,114,97,14
79905,5/31/20,115,98,14
79905,6/1/20,116,98,14
79905,6/2/20,120,102,14
79905,6/3/20,121,103,14
79905,6/4/20,123,104,16
79905,6/5/20,126,107,16
79905,6/6/20,128,109,16
79905,6/7/20,130,110,16
79905,6/8/20,132,111,16
79905,6/9/20,133,112,16
79905,6/10/20,136,114,19
79905,6/11/20,137,115,19
79905,6/12/20,139,117,19
79905,6/13/20,140,118,19
79905,6/14/20,143,121,19
79905,6/15/20,146,124,19
79905,6/16/20,151,128,19
79905,6/17/20,152,129,19
79905,6/18/20,156,133,19
79905,6/19/20,158,135,19
79905,6/20/20,160,137,19
79905,6/21/20,165,142,19
79905,6/22/20,170,147,19
79905,6/23/20,173,150,19
79905,6/24/20,178,155,19
79905,6/26/20,179,156,19
79905,6/27/20,182,159,19
79905,6/28/20,187,164,19
79905,6/29/20,188,165,19
79905,6/30/20,196,173,19
79905,7/1/20,207,184,19
79905,7/2/20,214,189,21
79905,7/3/20,222,197,21
79905,7/4/20,227,202,21
79905,7/5/20,229,204,21
79905,7/6/20,236,211,21
79905,7/7/20,241,216,21
79905,7/8/20,247,222,21
79905,7/9/20,256,231,21
79905,7/10/20,276,251,21
79905,7/11/20,283,258,21
79905,7/12/20,289,263,22
79905,7/13/20,299,273,22
79905,7/14/20,301,275,22
79905,7/15/20,304,278,22
79905,7/16/20,311,284,23
79905,7/17/20,323,296,23
79905,7/18/20,325,298,23
79905,7/19/20,334,307,23
79905,7/20/20,339,312,23
79905,7/21/20,342,315,23
79905,7/22/20,347,320,23
79905,7/23/20,351,324,23
79905,7/24/20,358,331,23
79905,7/25/20,360,333,23
79905,7/26/20,364,337,23
79905,7/27/20,367,340,23
79905,7/28/20,370,343,23
79905,7/29/20,389,361,24
79905,7/30/20,392,364,24
79905,7/31/20,408,380,24
79905,8/1/20,416,388,24
79905,8/2/20,420,392,24
79905,8/3/20,430,402,24
79905,8/4/20,433,405,24
79905,8/5/20,444,416,24
79905,8/6/20,446,418,24
79905,8/7/20,456,428,24
79905,8/8/20,464,436,24
79905,8/9/20,468,439,25
79905,8/10/20,471,442,25
79905,8/11/20,480,451,25
79905,8/12/20,490,460,26
79905,8/13/20,497,467,26
79905,8/14/20,508,478,26
79905,8/15/20,509,479,26
79905,8/16/20,514,484,26
79905,8/17/20,519,489,26
79905,8/18/20,522,492,26
79905,8/19/20,525,494,27
79905,8/20/20,527,496,27
79905,8/21/20,528,497,27
79905,8/22/20,531,500,27
79905,8/23/20,532,501,27
79905,8/24/20,535,504,27
79905,8/25/20,539,508,27
79905,8/26/20,553,521,28
79905,8/27/20,555,523,28
79905,8/28/20,561,528,29
79905,8/29/20,563,530,29
79905,8/30/20,564,531,29
79905,8/31/20,571,538,29
79905,9/1/20,581,548,29
79905,9/2/20,589,556,29
79905,9/4/20,592,559,29
79905,9/5/20,597,564,29
79905,9/6/20,601,566,31
79905,9/7/20,605,570,31
79905,9/8/20,607,572,31
79905,9/9/20,613,577,32
79905,9/10/20,615,579,32
79905,9/11/20,617,581,32
79905,9/12/20,618,582,32
79905,9/13/20,622,586,32
79905,9/14/20,626,590,32
79905,9/15/20,637,600,33
79905,9/16/20,638,601,33
79905,9/17/20,643,605,33
79905,9/18/20,650,612,33
79905,9/19/20,652,614,33
79905,9/20/20,659,621,33
79905,9/21/20,666,628,33
79905,9/22/20,679,641,33
79905,9/23/20,682,644,33
79905,9/24/20,693,653,36
79905,9/25/20,701,661,36
79905,9/26/20,706,666,36
79905,9/27/20,713,672,37
79905,9/28/20,723,680,39
79905,9/29/20,737,694,39
79905,9/30/20,757,714,39
79905,10/1/20,759,716,39
79905,10/2/20,768,725,39
79905,10/3/20,777,734,39
79905,10/4/20,780,737,39
79905,10/5/20,802,757,41
79905,10/6/20,812,767,41
79905,10/7/20,831,786,41
79905,10/8/20,851,806,41
79905,10/9/20,867,822,41
79905,10/10/20,883,838,41
79905,10/11/20,888,843,41
79905,10/12/20,911,866,41
79905,10/13/20,948,900,44
79905,10/14/20,977,929,44
79905,10/15/20,984,936,44
79905,10/16/20,1007,955,48
79905,10/17/20,1015,963,48
79905,10/18/20,1040,988,48
79905,10/19/20,1064,1012,48
79905,10/20/20,1109,1055,50
79905,10/21/20,1152,1096,52
79905,10/22/20,1191,1135,52
79905,10/23/20,1215,1158,53
79905,10/24/20,1267,1206,57
79905,10/25/20,1305,1244,57
79905,10/26/20,1387,1325,58
79905,10/27/20,1456,1392,60
79905,10/28/20,1500,1436,60
79905,10/29/20,1561,1495,61
79905,10/30/20,1620,1554,61
79905,10/31/20,1640,1573,62
79905,11/1/20,1721,1651,65
79905,11/2/20,1808,1737,66
79905,11/3/20,1903,1829,69
79905,11/4/20,1973,1896,72
79905,11/5/20,1989,1912,72
79905,11/6/20,2041,1961,74
79905,11/7/20,2057,1977,74
79905,11/8/20,2119,2038,75
79905,11/9/20,2195,2113,76
79905,11/10/20,2236,2150,80
79905,11/11/20,2303,2217,80
79905,11/12/20,2339,2252,81
79905,11/13/20,2379,2292,81
79905,11/14/20,2443,2356,81
79905,11/15/20,2505,2416,83
79905,11/16/20,2548,2459,83
79905,11/17/20,2585,2495,84
79905,11/18/20,2612,2521,85
79905,11/19/20,2640,2548,86
79905,11/20/20,2673,2581,86
79905,11/21/20,2684,2592,86
79905,11/22/20,2728,2636,86
79905,11/23/20,2742,2650,86
79905,11/24/20,2763,2671,86
79905,11/25/20,2787,2695,86
79905,11/26/20,2813,2720,87
79905,11/27/20,2819,2726,87
79905,11/28/20,2825,2732,87
79905,11/29/20,2840,2747,87
79905,11/30/20,2855,2761,88
79905,12/1/20,2872,2778,88
79905,12/2/20,2894,2799,89
79905,12/3/20,2903,2807,90
79905,12/4/20,2913,2817,90
79905,12/5/20,2921,2825,90
79905,12/6/20,2943,2845,92
79905,12/7/20,2951,2853,92
79905,12/8/20,2959,2860,93
79905,12/9/20,2967,2868,93
79905,12/10/20,2993,2893,94
79905,12/11/20,3007,2906,95
79905,12/12/20,3019,2916,97
79905,12/13/20,3021,2918,97
79905,12/14/20,3030,2927,97
79905,12/15/20,3040,2937,97
79905,12/16/20,3047,2944,97
79905,12/17/20,3056,2952,98
79905,12/18/20,3064,2960,98
79905,12/19/20,3078,2974,98
79905,12/20/20,3087,2982,99
79905,12/21/20,3097,2992,99
79905,12/22/20,3110,3004,100
79905,12/23/20,3114,3007,101
79905,12/24/20,3124,3016,102
79905,12/25/20,3129,3021,102
79905,12/26/20,3133,3025,102
79905,12/27/20,3141,3033,102
79905,12/28/20,3154,3046,102
79905,12/29/20,3167,3059,102
79905,12/30/20,3182,3074,102
79905,12/31/20,3188,3080,102
79905,1/1/21,3191,3083,102
79905,1/2/21,3194,3086,102
79905,1/3/21,3216,3108,102
79905,1/4/21,3222,3114,102
79905,1/5/21,3238,3130,102
79905,1/6/21,3258,3149,103
79905,1/7/21,3273,3164,103
79905,1/8/21,3276,3166,104
79905,1/9/21,3295,3185,104
79905,1/10/21,3298,3188,104
79905,1/11/21,3319,3208,105
79905,1/12/21,3330,3218,106
79905,1/13/21,3343,3231,106
79905,1/14/21,3356,3244,106
79905,1/15/21,3365,3253,106
79905,1/16/21,3378,3266,106
79905,1/17/21,3386,3274,106
79905,1/18/21,3395,3283,106
79905,1/19/21,3415,3303,106
79905,1/20/21,3426,3314,106
79905,1/21/21,3441,3328,107
79905,1/22/21,3452,3339,107
79905,1/23/21,3459,3346,107
79905,1/24/21,3474,3361,107
79905,1/25/21,3487,3374,107
79905,1/26/21,3500,3387,107
79905,1/27/21,3507,3394,107
79905,1/28/21,3514,3401,107
79905,1/29/21,3525,3411,108
79905,1/30/21,3534,3420,108
79905,1/31/21,3542,3428,108
79905,2/1/21,3552,3437,109
79905,2/2/21,3561,3446,109
79905,2/3/21,3573,3458,109
79905,2/4/21,3577,3462,109
79905,2/5/21,3586,3470,110
79905,2/6/21,3595,3479,110
79905,2/7/21,3601,3485,110
79905,2/8/21,3608,3492,110
79905,2/9/21,3617,3501,110
79905,2/10/21,3633,3517,110
79905,2/11/21,3643,3527,110
79905,2/12/21,3652,3536,110
79905,2/13/21,3657,3541,110
79905,2/14/21,3659,3543,110
79905,2/15/21,3661,3545,110
79905,2/16/21,3666,3550,110
79905,2/17/21,3667,3551,110
79905,2/18/21,3671,3555,110
79905,2/19/21,3686,3570,110
79905,2/20/21,3690,3574,110
79905,2/21/21,3698,3582,110
79905,2/22/21,3702,3586,110
79905,2/23/21,3714,3598,110
79905,2/24/21,3716,3600,110
79905,2/25/21,3727,3611,110
79905,2/26/21,3731,3615,110
79905,2/27/21,3740,3623,110
79905,2/28/21,3744,3626,110
79905,3/2/21,3761,3643,110
79905,3/3/21,3777,3659,110
79905,3/4/21,3782,3664,110
79905,3/5/21,3786,3668,110
79905,3/6/21,3793,3675,110
79905,3/7/21,3801,3683,110
79905,3/8/21,3806,3688,110
79905,3/9/21,3814,3696,110
79905,3/10/21,3818,3700,110
79905,3/11/21,3823,3705,110
79905,3/12/21,3825,3707,110
79905,3/13/21,3835,3716,111
79905,3/14/21,3836,3717,111
79905,3/15/21,3839,3720,111
79905,3/16/21,3840,3721,111
79905,3/18/21,3847,3728,111
79905,3/19/21,3850,3731,111
79905,3/20/21,3853,3734,111
79905,3/21/21,3856,3737,111
79905,3/22/21,3858,3739,111
79905,3/23/21,3864,3745,111
79905,3/24/21,3867,3748,111
79905,3/25/21,3868,3749,111
79905,3/26/21,3869,3750,111
79905,3/27/21,3872,3753,111
79905,3/28/21,3874,3755,111
79905,3/29/21,3888,3769,111
79905,3/30/21,3897,3778,111
79905,3/31/21,3903,3784,111
79905,4/1/21,3910,3791,111
79905,4/2/21,3915,3796,111
79905,4/3/21,3917,3798,111
79905,4/4/21,3928,3809,111
79905,4/5/21,3932,3812,112
79905,4/6/21,3937,3817,112
79905,4/7/21,3939,3819,112
79905,4/8/21,3942,3821,113
79905,4/9/21,3944,3823,113
79905,4/10/21,3949,3828,113
79905,4/11/21,3958,3837,113
79905,4/12/21,3968,3847,113
79905,4/13/21,3971,3850,113
79905,4/14/21,3973,3852,113
79905,4/15/21,3976,3855,113
79905,4/16/21,3979,3858,113
79905,4/17/21,3982,3861,113
79905,4/18/21,3987,3866,113
79905,4/19/21,3991,3870,113
79905,4/20/21,3994,3873,113
79905,4/21/21,3997,3876,113
79905,4/22/21,4004,3883,113
79905,4/23/21,4007,3886,113
79905,4/25/21,4012,3891,113
79905,4/26/21,4016,3895,113
79905,4/27/21,4017,3896,113
79905,4/28/21,4021,3900,113
79905,4/29/21,4027,3906,113
79905,4/30/21,4029,3908,113
79905,5/2/21,4030,3909,113
79905,5/3/21,4032,3910,113
79905,5/4/21,4033,3911,113
79905,5/5/21,4035,3913,113
79905,5/6/21,4038,3916,113
79905,5/8/21,4041,3919,113
79905,5/9/21,4043,3921,113
79905,5/10/21,4047,3925,113
79905,5/11/21,4051,3929,113
79905,5/12/21,4054,3932,113
79905,5/13/21,4055,3933,113
79905,5/16/21,4056,3934,113
79905,5/17/21,4059,3937,113
79905,5/19/21,4060,3938,113
79905,5/20/21,4065,3943,113
79905,5/21/21,4066,3944,113
79905,5/22/21,4067,3945,113
79905,5/25/21,4069,3947,113
79905,5/30/21,4073,3951,113
79905,5/31/21,4076,3954,113
79905,6/1/21,4077,3955,113
79905,6/2/21,4078,3956,113
79905,6/5/21,4079,3957,113
79905,6/7/21,4084,3962,113
79905,6/14/21,4085,3963,113
79905,6/16/21,4086,3964,113
79905,6/20/21,4089,3966,115
79905,6/22/21,4090,3967,115
79905,6/24/21,4091,3968,115
79905,6/27/21,4092,3969,115
79905,6/30/21,4093,3970,115
79905,7/1/21,4094,3971,115
79905,7/3/21,4095,3972,115
79905,7/4/21,4097,3974,115
79905,7/5/21,4099,3975,116
79905,7/9/21,4103,3979,116
79905,7/10/21,4104,3980,116
79905,7/11/21,4106,3982,116
79905,7/12/21,4108,3984,116
79905,7/13/21,4110,3986,116
79905,7/14/21,4112,3988,116
79905,7/15/21,4114,3990,116
79905,7/18/21,4115,3991,116
79905,7/19/21,4116,3992,116
79905,7/21/21,4118,3994,116
79905,7/22/21,4119,3995,116
79905,7/23/21,4120,3996,116
79905,7/25/21,4121,3997,116
79905,7/26/21,4122,3998,116
79905,7/27/21,4123,3999,116
79905,7/28/21,4125,4001,116
79905,7/31/21,4126,4002,116
79905,8/1/21,4127,4003,116
79905,8/2/21,4133,4009,116
79905,8/4/21,4136,4012,116
79905,8/5/21,4140,4016,116
79905,8/6/21,4141,4017,116
79905,8/7/21,4145,4021,116
79905,8/8/21,4147,4023,116
79905,8/9/21,4154,4030,116
79905,8/10/21,4155,4031,116
79905,8/11/21,4158,4034,116
79905,8/12/21,4161,4036,117
79905,8/13/21,4163,4038,117
79905,8/14/21,4167,4042,117
79905,8/15/21,4169,4044,117
79905,8/16/21,4170,4045,117
79905,8/18/21,4173,4048,117
79905,8/19/21,4179,4054,117
79905,8/20/21,4181,4056,117
79905,8/21/21,4182,4057,117
79905,8/23/21,4185,4060,117
79905,8/24/21,4189,4064,117
79905,8/25/21,4193,4068,117
79905,8/26/21,4196,4071,117
79905,8/27/21,4198,4073,117
79905,8/28/21,4199,4074,117
79905,8/30/21,4202,4077,117
79905,9/1/21,4204,4079,117
79905,9/2/21,4207,4082,117
79905,9/3/21,4208,4083,117
79905,9/5/21,4212,4087,117
79905,9/7/21,4215,4090,117
79905,9/8/21,4217,4092,117
79905,9/10/21,4219,4094,117
79905,9/11/21,4220,4095,117
79905,9/12/21,4226,4100,118
79905,9/13/21,4232,4106,118
79905,9/14/21,4233,4107,118
79905,9/15/21,4234,4108,118
79905,9/16/21,4235,4109,118
79905,9/17/21,4237,4111,118
79905,9/18/21,4239,4113,118
79905,9/20/21,4242,4116,118
79905,9/21/21,4244,4118,118
79905,9/24/21,4246,4120,118
79905,9/25/21,4247,4121,118
79905,9/27/21,4251,4125,118
79905,9/28/21,4253,4127,118
79905,9/29/21,4254,4128,118
79905,10/1/21,4256,4130,118
79905,10/3/21,4258,4132,118
79905,10/4/21,4259,4133,118
79905,10/5/21,4261,4134,119
79905,10/6/21,4264,4137,119
79905,10/7/21,4266,4139,119
79905,10/8/21,4271,4143,120
79905,10/9/21,4274,4146,120
79905,10/11/21,4276,4148,120
79905,10/14/21,4277,4149,120
79905,10/15/21,4278,4150,120
79905,10/16/21,4279,4151,120
79905,10/17/21,4282,4154,120
79905,10/18/21,4283,4155,120
79905,10/19/21,4287,4159,120
79905,10/20/21,4290,4162,120
79905,10/22/21,4298,4170,120
79905,10/23/21,4301,4173,120
79905,10/24/21,4303,4175,120
79905,10/25/21,4306,4178,120
79905,10/26/21,4314,4186,120
79905,10/27/21,4320,4192,120
79905,10/28/21,4323,4195,120
79905,10/29/21,4329,4201,120
79905,10/30/21,4335,4207,120
79905,10/31/21,4336,4208,120
79905,11/1/21,4339,4211,120
79905,11/2/21,4342,4214,120
79905,11/3/21,4351,4223,120
79905,11/4/21,4355,4227,120
79905,11/5/21,4358,4230,120
79905,11/6/21,4365,4237,120
79905,11/7/21,4366,4238,120
79905,11/8/21,4370,4242,120
79905,11/9/21,4381,4253,120
79905,11/10/21,4385,4257,120
79905,11/11/21,4390,4262,120
79905,11/12/21,4394,4266,120
79905,11/13/21,4395,4267,120
79905,11/14/21,4405,4277,120
79905,11/15/21,4409,4281,120
79905,11/16/21,4414,4286,120
79905,11/17/21,4422,4294,120
79905,11/18/21,4433,4305,120
79905,11/19/21,4440,4312,120
79905,11/20/21,4448,4320,120
79905,11/21/21,4461,4332,121
79905,11/22/21,4466,4337,121
79905,11/23/21,4480,4350,122
79905,11/24/21,4483,4353,122
79905,11/25/21,4490,4360,122
79905,11/26/21,4495,4365,122
79905,11/27/21,4504,4374,122
79905,11/28/21,4513,4382,123
79905,11/29/21,4536,4405,123
79905,11/30/21,4555,4424,123
79905,12/1/21,4570,4439,123
79905,12/2/21,4576,4445,123
79905,12/3/21,4588,4457,123
79905,12/4/21,4604,4473,123
79905,12/5/21,4621,4490,123
79905,12/6/21,4634,4502,124
79905,12/7/21,4653,4521,124
79905,12/8/21,4668,4536,124
79905,12/9/21,4685,4551,126
79905,12/10/21,4694,4559,127
79905,12/11/21,4702,4567,127
79905,12/12/21,4712,4577,127
79905,12/13/21,4724,4588,128
79905,12/14/21,4738,4602,128
79905,12/15/21,4750,4614,128
79905,12/16/21,4762,4625,129
79905,12/17/21,4766,4629,129
79905,12/18/21,4775,4638,129
79905,12/19/21,4779,4642,129
79905,12/20/21,4783,4646,129
79905,12/21/21,4789,4652,129
79905,12/22/21,4795,4658,129
79905,12/23/21,4803,4666,129
79905,12/24/21,4806,4669,129
79905,12/25/21,4809,4672,129
79905,12/26/21,4817,4680,129
79905,12/27/21,4827,4690,129
79905,12/28/21,4837,4700,129
79905,12/29/21,4846,4709,129
79905,12/30/21,4852,4715,129
79905,12/31/21,4858,4721,129
79905,1/1/22,4861,4724,129
79905,1/2/22,4879,4741,130
79905,1/3/22,4891,4753,130
79905,1/4/22,4907,4769,130
79905,1/5/22,4926,4788,130
79905,1/6/22,4940,4802,130
79905,1/7/22,4954,4816,130
79905,1/8/22,4974,4836,130
79905,1/9/22,4997,4859,130
79905,1/10/22,5012,4874,130
79905,1/11/22,5028,4890,130
79905,1/12/22,5080,4942,130
79905,1/13/22,5110,4972,130
79905,1/14/22,5174,5035,130
79905,1/15/22,5203,5064,130
79905,1/16/22,5245,5106,130
79905,1/17/22,5306,5167,130
79905,1/18/22,5365,5226,130
79905,1/19/22,5437,5295,133
79905,1/20/22,5482,5340,133
79905,1/21/22,5525,5383,133
79905,1/22/22,5564,5422,133
79905,1/23/22,5611,5468,134
79905,1/24/22,5666,5523,134
79905,1/25/22,5703,5559,135
79905,1/26/22,5749,5605,135
79905,1/27/22,5785,5640,135
79905,1/28/22,5801,5656,135
79905,1/29/22,5823,5678,135
79905,1/30/22,5847,5702,135
79905,1/31/22,5870,5725,135
79905,2/1/22,5891,5746,135
79905,2/2/22,5911,5766,135
79905,2/3/22,5933,5788,135
79905,2/4/22,5946,5801,135
79905,2/5/22,5965,5820,135
79905,2/6/22,5989,5844,135
79905,2/7/22,5994,5849,135
79905,2/8/22,5999,5854,135
79905,2/9/22,6016,5871,135
79905,2/10/22,6018,5873,135
79905,2/11/22,6026,5881,135
79905,2/12/22,6029,5884,135
79905,2/13/22,6033,5888,135
79905,2/14/22,6039,5893,135
79905,2/15/22,6043,5897,135
79905,2/16/22,6050,5904,135
79905,2/17/22,6054,5908,135
79905,2/18/22,6063,5917,135
79905,2/19/22,6064,5918,135
79905,2/20/22,6070,5924,135
79905,2/22/22,6072,5926,135
79905,2/23/22,6075,5929,135
79905,2/24/22,6077,5931,135
79905,2/25/22,6084,5938,135
79905,2/26/22,6085,5939,135
79905,2/27/22,6088,5942,135
79905,2/28/22,6089,5943,135
79905,3/1/22,6091,5945,135
79905,3/3/22,6098,5952,135
79905,3/4/22,6102,5956,135
79905,3/5/22,6106,5959,135
79905,3/7/22,6107,5960,135
79905,3/8/22,6115,5968,135
79905,3/9/22,6117,5970,135
79905,3/10/22,6124,5977,135
79905,3/11/22,6126,5979,135
79905,3/12/22,6129,5982,135
79905,3/13/22,6132,5985,135
79905,3/14/22,6134,5987,135
79905,3/15/22,6139,5992,135
79905,3/16/22,6141,5994,135
79905,3/17/22,6148,6001,135
79905,3/18/22,6150,6003,135
79905,3/19/22,6152,6005,135
79905,3/21/22,6156,6009,135
79905,3/22/22,6158,6011,135
79905,3/23/22,6159,6012,135
79905,3/24/22,6163,6015,135
79905,3/25/22,6170,6022,135
79905,3/26/22,6172,6023,135
79905,3/27/22,6174,6025,135
79905,3/30/22,6181,6028,135
79905,4/2/22,6184,6030,135
79905,4/4/22,6185,6031,135
79905,4/6/22,6186,6031,135
79905,4/7/22,6189,6034,135
79905,4/12/22,6190,6035,135
79905,4/13/22,6191,6036,135
79905,4/14/22,6194,6039,135
79907,3/21/20,1,1,0
79907,3/23/20,2,2,0
79907,3/25/20,3,3,0
79907,3/28/20,4,4,0
79907,4/1/20,5,1,0
79907,4/5/20,8,7,0
79907,4/7/20,9,8,0
79907,4/9/20,11,9,2
79907,4/12/20,14,12,2
79907,4/13/20,18,16,2
79907,4/14/20,19,17,2
79907,4/15/20,21,18,3
79907,4/17/20,22,19,3
79907,4/19/20,24,20,4
79907,4/20/20,25,21,4
79907,4/21/20,26,22,4
79907,4/22/20,30,26,4
79907,4/23/20,32,27,5
79907,4/25/20,37,32,5
79907,4/26/20,40,34,6
79907,4/27/20,42,36,6
79907,4/30/20,44,38,6
79907,5/1/20,45,39,6
79907,5/2/20,48,42,6
79907,5/3/20,50,44,6
79907,5/4/20,51,45,6
79907,5/5/20,55,49,6
79907,5/6/20,62,56,6
79907,5/7/20,64,58,6
79907,5/8/20,65,59,6
79907,5/9/20,66,60,6
79907,5/10/20,73,66,7
79907,5/11/20,77,69,8
79907,5/12/20,84,76,8
79907,5/13/20,89,80,9
79907,5/14/20,91,82,9
79907,5/15/20,95,86,9
79907,5/16/20,98,89,9
79907,5/17/20,103,94,9
79907,5/18/20,107,98,9
79907,5/19/20,116,106,10
79907,5/20/20,120,110,10
79907,5/21/20,125,115,10
79907,5/22/20,129,119,10
79907,5/25/20,139,129,10
79907,5/26/20,144,134,10
79907,5/27/20,147,136,11
79907,5/28/20,151,140,11
79907,5/30/20,152,141,11
79907,5/31/20,155,144,11
79907,6/1/20,166,155,11
79907,6/2/20,175,164,11
79907,6/3/20,182,171,11
79907,6/4/20,185,174,11
79907,6/5/20,189,178,11
79907,6/6/20,190,179,11
79907,6/7/20,195,184,11
79907,6/8/20,197,186,11
79907,6/9/20,199,188,11
79907,6/10/20,200,189,11
79907,6/11/20,205,194,11
79907,6/12/20,207,196,11
79907,6/13/20,215,204,11
79907,6/14/20,218,207,11
79907,6/15/20,221,210,11
79907,6/16/20,226,215,11
79907,6/17/20,233,222,11
79907,6/18/20,241,230,11
79907,6/19/20,247,236,11
79907,6/20/20,253,242,11
79907,6/21/20,267,256,11
79907,6/22/20,275,264,11
79907,6/23/20,287,275,12
79907,6/24/20,302,289,12
79907,6/25/20,309,295,13
79907,6/26/20,326,312,13
79907,6/27/20,336,322,13
79907,6/28/20,347,332,14
79907,6/29/20,359,343,15
79907,6/30/20,375,358,16
79907,7/1/20,398,380,17
79907,7/2/20,422,404,17
79907,7/3/20,438,420,17
79907,7/4/20,454,435,18
79907,7/5/20,474,451,22
79907,7/6/20,510,485,24
79907,7/7/20,535,509,25
79907,7/8/20,552,525,26
79907,7/9/20,578,550,27
79907,7/10/20,605,577,27
79907,7/11/20,618,589,28
79907,7/12/20,628,597,30
79907,7/13/20,648,617,30
79907,7/14/20,671,640,30
79907,7/15/20,681,649,31
79907,7/16/20,696,664,31
79907,7/17/20,716,684,31
79907,7/18/20,733,701,31
79907,7/19/20,752,719,32
79907,7/20/20,772,739,32
79907,7/21/20,784,750,33
79907,7/22/20,797,762,33
79907,7/23/20,810,775,33
79907,7/24/20,830,795,33
79907,7/25/20,837,802,33
79907,7/26/20,843,808,33
79907,7/27/20,889,844,43
79907,7/28/20,896,851,43
79907,7/29/20,924,878,44
79907,7/30/20,936,887,47
79907,7/31/20,954,905,47
79907,8/1/20,967,918,47
79907,8/2/20,979,930,47
79907,8/3/20,1009,959,48
79907,8/4/20,1029,977,50
79907,8/5/20,1054,1001,51
79907,8/6/20,1074,1020,52
79907,8/7/20,1092,1038,52
79907,8/8/20,1105,1051,52
79907,8/9/20,1122,1068,52
79907,8/10/20,1141,1087,52
79907,8/11/20,1160,1105,53
79907,8/12/20,1172,1117,53
79907,8/13/20,1204,1149,53
79907,8/14/20,1215,1160,53
79907,8/15/20,1229,1174,53
79907,8/16/20,1240,1183,55
79907,8/17/20,1264,1207,55
79907,8/18/20,1270,1213,55
79907,8/19/20,1280,1221,57
79907,8/20/20,1286,1226,58
79907,8/21/20,1296,1236,58
79907,8/22/20,1309,1249,58
79907,8/23/20,1312,1252,58
79907,8/24/20,1317,1257,58
79907,8/25/20,1333,1273,58
79907,8/26/20,1344,1284,58
79907,8/27/20,1358,1298,58
79907,8/28/20,1368,1308,58
79907,8/29/20,1374,1314,58
79907,8/30/20,1376,1316,58
79907,8/31/20,1381,1321,58
79907,9/2/20,1388,1328,58
79907,9/3/20,1394,1334,58
79907,9/4/20,1398,1337,59
79907,9/5/20,1404,1343,59
79907,9/6/20,1412,1351,59
79907,9/7/20,1420,1359,59
79907,9/8/20,1425,1364,59
79907,9/9/20,1430,1369,59
79907,9/10/20,1436,1375,59
79907,9/11/20,1437,1376,59
79907,9/12/20,1444,1383,59
79907,9/13/20,1449,1388,59
79907,9/14/20,1455,1394,59
79907,9/15/20,1464,1403,59
79907,9/16/20,1467,1406,59
79907,9/17/20,1475,1414,59
79907,9/18/20,1481,1420,59
79907,9/19/20,1489,1428,59
79907,9/20/20,1495,1434,59
79907,9/21/20,1512,1449,61
79907,9/22/20,1532,1469,61
79907,9/23/20,1539,1476,61
79907,9/24/20,1550,1487,61
79907,9/25/20,1555,1491,62
79907,9/26/20,1562,1498,62
79907,9/27/20,1572,1508,62
79907,9/28/20,1579,1515,62
79907,9/29/20,1596,1532,62
79907,9/30/20,1612,1547,63
79907,10/1/20,1631,1565,64
79907,10/2/20,1655,1589,64
79907,10/3/20,1672,1606,64
79907,10/4/20,1686,1617,67
79907,10/5/20,1716,1646,68
79907,10/6/20,1751,1680,69
79907,10/7/20,1774,1703,69
79907,10/8/20,1799,1728,69
79907,10/9/20,1832,1761,69
79907,10/10/20,1864,1793,69
79907,10/11/20,1897,1825,70
79907,10/12/20,1925,1851,72
79907,10/13/20,1975,1900,73
79907,10/14/20,2034,1958,74
79907,10/15/20,2066,1988,76
79907,10/16/20,2108,2029,77
79907,10/17/20,2130,2049,79
79907,10/18/20,2176,2095,79
79907,10/19/20,2226,2145,79
79907,10/20/20,2310,2223,85
79907,10/21/20,2407,2318,87
79907,10/22/20,2489,2398,89
79907,10/23/20,2553,2461,90
79907,10/24/20,2663,2567,94
79907,10/25/20,2804,2705,97
79907,10/26/20,2863,2757,104
79907,10/27/20,3002,2890,110
79907,10/28/20,3151,3037,112
79907,10/29/20,3275,3159,114
79907,10/30/20,3354,3237,115
79907,10/31/20,3448,3327,119
79907,11/1/20,3649,3522,125
