dataPointId,journeyId,capturedTimestamp,location,metrics,vehicle,latitude,longitude,geohash,postalCode,regionCode,countryCode,speed,heading,wejoVehicleTypeId,status
70708ac1-c3bc-477b-91b7-1fe686259d11,ae2c5144d3bc591044672bbd99c069e6fc64deab,2021-11-02 13:30:01-06:00,"{'latitude': 31.782429, 'longitude': -106.506132, 'geohash': '9tskb3', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 0.0, 'heading': 353.0}","{'wejoVehicleTypeId': -345822443061872740, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.782429,-106.506132,9tskb3,79902,TX,US,0.0,353.0,-345822443061872740,{'ignitionStatus': 'MID_JOURNEY'}
71229eff-cf29-4824-9339-a7e1d2c824be,ae2c5144d3bc591044672bbd99c069e6fc64deab,2021-11-02 13:24:25-06:00,"{'latitude': 31.782429, 'longitude': -106.506132, 'geohash': '9tskb3', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 0.0, 'heading': 353.0}","{'wejoVehicleTypeId': -345822443061872740, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.782429,-106.506132,9tskb3,79902,TX,US,0.0,353.0,-345822443061872740,{'ignitionStatus': 'MID_JOURNEY'}
7b54421b-3e5b-4927-8fd3-db608e1a8947,ae2c5144d3bc591044672bbd99c069e6fc64deab,2021-11-02 13:34:58-06:00,"{'latitude': 31.782429, 'longitude': -106.506132, 'geohash': '9tskb3', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 0.0, 'heading': 353.0}","{'wejoVehicleTypeId': -345822443061872740, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.782429,-106.506132,9tskb3,79902,TX,US,0.0,353.0,-345822443061872740,{'ignitionStatus': 'MID_JOURNEY'}
823d6f2e-ba3d-4c98-b7e0-5d96e88d8b9c,0e40a37ea87ed545d62a8e42e997bfacd5a6d89e,2021-11-02 13:35:13-06:00,"{'latitude': 31.782225, 'longitude': -106.505385, 'geohash': '9tskb3', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 55.29, 'heading': 172.0}","{'wejoVehicleTypeId': 412781937144978318, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.782225,-106.505385,9tskb3,79902,TX,US,55.29,172.0,412781937144978318,{'ignitionStatus': 'MID_JOURNEY'}
8d94da73-6fc9-49c0-a049-d0a16e740444,2a12161cf42ff6819a309c067f49a85cc13a4142,2021-11-02 13:52:52-06:00,"{'latitude': 31.785378, 'longitude': -106.506056, 'geohash': '9tskb6', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 69.11, 'heading': 347.0}","{'wejoVehicleTypeId': -836497562990380809, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.785378,-106.506056,9tskb6,79902,TX,US,69.11,347.0,-836497562990380809,{'ignitionStatus': 'MID_JOURNEY'}
a43eedb4-3044-4665-a6e4-8005ed7f1397,194e882a441c154581c77a222e7483631d84eed2,2021-11-02 13:51:24-06:00,"{'latitude': 31.784715, 'longitude': -106.50688, 'geohash': '9tskb6', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 4.6, 'heading': 156.0}","{'wejoVehicleTypeId': -6042628273181326410, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.784715,-106.50688,9tskb6,79902,TX,US,4.6,156.0,-6042628273181326410,{'ignitionStatus': 'MID_JOURNEY'}
aaa4ceb4-793c-4b19-bdf0-31ef47222b12,ec974ae2a1518be4c62403d3d6e5015af50ca556,2021-11-02 13:20:03-06:00,"{'latitude': 31.783856, 'longitude': -106.507478, 'geohash': '9tskb6', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 50.68, 'heading': 169.0}","{'wejoVehicleTypeId': 4427167167115703432, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.783856,-106.507478,9tskb6,79902,TX,US,50.68,169.0,4427167167115703432,{'ignitionStatus': 'MID_JOURNEY'}
ae7bf5af-96d6-4e22-a219-5e6a00cdbcba,3e9455c7d8487f8186a6995c3df426f18162700d,2021-11-02 13:26:48-06:00,"{'latitude': 31.785725, 'longitude': -106.50594, 'geohash': '9tskb6', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 0.0, 'heading': 251.0}","{'wejoVehicleTypeId': 7256565410767058662, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.785725,-106.50594,9tskb6,79902,TX,US,0.0,251.0,7256565410767058662,{'ignitionStatus': 'MID_JOURNEY'}
b724e443-3893-48a4-aeab-8501d15888fd,d9fb7f92c7e2264aa16714fba0e1b5e3e3800a35,2021-11-02 13:49:29-06:00,"{'latitude': 31.784636, 'longitude': -106.50598, 'geohash': '9tskb6', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 49.53, 'heading': 166.0}","{'wejoVehicleTypeId': -8856306992092792876, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.784636,-106.50598,9tskb6,79902,TX,US,49.53,166.0,-8856306992092792876,{'ignitionStatus': 'MID_JOURNEY'}
fc6811b5-c953-4591-ac1d-a22b633fb603,ae2c5144d3bc591044672bbd99c069e6fc64deab,2021-11-02 13:47:46-06:00,"{'latitude': 31.782429, 'longitude': -106.506132, 'geohash': '9tskb3', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 0.0, 'heading': 353.0}","{'wejoVehicleTypeId': -345822443061872740, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.782429,-106.506132,9tskb3,79902,TX,US,0.0,353.0,-345822443061872740,{'ignitionStatus': 'MID_JOURNEY'}
